skipped,Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
,S7QCTG6D,"Sheppard, Phillis",2014,"Sheppard, Phillis I.",978-1-4422-3448-2,,,,"In The Skillful Soul of the Psychotherapist, master clinicians reflect on their core spiritualvalues, beliefs, experiences, and the role these play in psychotherapy. Reflections by Nancy McWilliams,David Wallin, and Salman Akhtar are responded to by scholars representing a substantial range of psychological, spiritual, religious, and theological perspectives. The ensuing scholarly, clinical dialogue advances the idea that a psychotherapist’s formative spiritual experiences and core values both deeply influence and are simultaneously influenced by the therapeutic relationships and healing work that constitute his or her clinical practice. Through this addressing of the interplay between these master clinicians’ inner wisdom and the therapeutic process, readers will see demonstrated firsthand the vital importance of the psychotherapist’s spiritual life for creative and effective clinical work. This volume will also provide the opportunity for both experienced and training psychotherapists to enrich their own clinical practice via a more robust engagement in the points of contact and resonance that exist between their work with clients and their own unique spiritual lives and experiences.",9/24/14,10/30/14 19:13,11/18/14 22:33,,,,,,,,,,,,,Rowman & Littlefield Publishers,Lanham,English,,,,,Amazon.com,,,,,http://www.amazon.com/The-Skillful-Soul-Psychotherapist-Spirituality/dp/1442234482,,,"Stavros, George S.; Sandage, Steven J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Religion--It's Complicated! The Convergence of Race, Class, and Sexuality in Clinicians' Reflection on Religious Experience",The Skillful Soul of the Psychotherapist: The Link between Spirituality and Clinical Excellence
,8C5QZRF9,"Levine, Amy-Jill",2019,"Levine, Amy-Jill",978-90-429-3911-0,,,,"The second half of the 20th century witnessed unprecedented enthusiasm for inner-Christian ecumenical dialogue as well as Christian-Jewish dialogue. However, at the time of the transition from the 20th to the 21st century the dialogues were marked by disillusionment and disappointment due to the fact that not enough progress was experienced with regard to concrete everyday issues. Moreover theoretical points of disagreement remained obstacles for a real mutual understanding, the major ones being the interpretation of certain Biblical passages (esp. John 14:6 and 15:26) and their implications for Christology and the theology of the Trinity. This book explores ""new hermeneutics for renewed dialogues."" To use a metaphor found in the book, the contributions of this volume are suggesting ""new songs"" with regard to the dialogues by proposing a future-oriented hermeneutics and a shift from an exclusive focus on Christology to including Pneumatology and thus the doctrine of the Trinity. By so doing the authors and editors intend to offer a new impetus and a new elan in Roman Catholic-Eastern Orthodox as well as Christian-Jewish dialogues. The co-authors of this book contribute pneumatological hermeneutical insights from their respective Protestant, (Christian) Orthodox, Roman Catholic and Jewish perspectives.",4/26/19,6/11/20 18:53,6/11/20 18:53,,,,,,,,,,,,,Peeters,,en,Could not import appropiate citation from library website,,,,Google Books,,Google-Books-ID: d5WyxQEACAAJ,,,https://books.google.com/books?id=d5WyxQEACAAJ,,,"Bieringer, Reimund; Ibita, Ma Marilou S.; Mey, Peter De; Pollefeyt, Didier",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Four Questions on the Trinity, Pneumatology, and Jewish-Christian Relations","The Spirit, Hermeneutics, and Dialogues"
,3UEL7ZVF,"Quigley, Jennifer",2021,"Quigley, Jennifer",,,,,"The Struggle over Class brings together scholars from the fields of New Testament and early Christianity to examine Christian texts in light of the category of class. Historically rigorous and theoretically sophisticated, this collection presents a range of approaches to, and applications of, class in the study of the epistles, the gospels, Acts, apocalyptic texts, and patristic literature. Contributors Alicia J. Batten, Alan H. Cadwallader, Cavan W. Concannon, Zeba Crook, James Crossley, Lorenzo DiTommaso, Philip F. Esler, Michael Flexsenhar III, Steven J. Friesen, Caroline Johnson Hodge, G. Anthony Keddie, Jaclyn Maxwell, Christina Petterson, Jennifer Quigley, Elisabeth Schüssler Fiorenza, Daniëlle Slootjes, and Emma Wasserman challenge both scholars and students to articulate their own positions in the ongoing scholarly struggle over class as an analytical category. --Back Cover.",2021,11/16/22 16:17,11/16/22 16:38,,123-148,,,,,,,Writings from the Greco-Roman world Supplement series,19,,,SBL Press,"Atlanta, Georgia",eng,,,,,catalog.library.vanderbilt.edu,,,,,,,"Religious aspects; Christianity; Biblical teaching; History and criticism; Social classes; Social conflict; Christian literature, Early","Keddie, G. Anthony; Flexsenhar, Michael; Friesen, Steven J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Class-ifying the Gods: The Christ Commodity in Philippians 3,The struggle over class: socioeconomic analysis of ancient Christian texts
,PBV7BK4I,"Rieger, Joerg",2011,"Rieger, Joerg",978-0-230-11975-8,,,http://acorn.library.vanderbilt.edu/uhtbin/cgisirsi/LExsd5urq3/0/0/123?searchdata1=+Jung+Mo+Sung%2C+The+Subject%2C+Capitalism%2C+and+Religion%3A+Horizons+of+Hope+in+Complex+Societies&library=ALL&srchfield1=GENERAL%5ESUBJECT%5EGENERAL%5E%5Ewords%2Banywhere&query_type=,,2011,6/27/18 17:07,6/27/18 17:10,,ix - xxx,,,,,,,,,,,Palgrave Macmillan,New York,English,,,,,acorn.library.vanderbilt.edu Library Catalog,BT83.57 .S865 2011,,,,,,,,,,,,,,,,,,,,,,,,,,1st ed,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Faith Communities, Labor, and Desire - Introduction","The subject, capitalism, and religion: horizons of hope in complex societies"
,NZR5PRQK,"Rieger, Joerg",2002,"Rieger, Joerg",,,,https://catalog.library.vanderbilt.edu,The Sunday after Tuesday : college pulpits respond to 9/11 -book,2002,9/29/20 17:24,9/29/20 17:27,9/29/20 17:24,158-163,,,,,,The Sunday after Tuesday,,,,,Abingdon Press,Nashville TN,en,,,,,,,,,C:\Users\xus12\Zotero\storage\9FNAA8NL\fulldisplay.pdf,,,,"Willimon, William H.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,A Sermon,The Sunday after Tuesday : college pulpits respond to 9/11
,JHTKQI4F,"Michelson, David A.",2020,David A. Michelson; Will Potter,978-0-367-73236-3 978-1-138-89901-8,,,,,2020,7/27/21 22:22,7/27/21 22:27,,824-834,,,,,,,,,,,,,English,,,,,Open WorldCat,,OCLC: 1238067451,,,,,,,,,,,"King, Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Index of Maps,The Syriac world
,G4A5NWJZ,"Michelson, David A.",2020,David A. Michelson; Ian Mladjov,978-0-367-73236-3 978-1-138-89901-8,,,https://ir.vanderbilt.edu/handle/1803/16426,,2020,7/27/21 22:26,6/30/22 18:48,,"xxvii-xxxiii, and maps 1-14",,,,,,,,,,,,,English,,,,,Open WorldCat,,OCLC: 1238067451,,,,,,,,,,,"King, Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,“Diachronic Maps of Syriac Cultures and their Geographic Contexts,The Syriac world
,E96TRCLH,"Michelson, David A.",2020,David A. Michelson; Daniel King,978-0-367-73236-3 978-1-138-89901-8,,,,,2020,7/27/21 22:25,7/27/21 22:25,,814-823,,,,,,,,,,,,,English,,,,,Open WorldCat,,OCLC: 1238067451,,,,,,,,,,,"King, Daniel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Online Resources for the Study of the Syriac World,The Syriac world
,6BGJCCVW,"Levine, Amy-Jill",2008,"Levine, Amy-Jill",978-0-8074-1081-3,,,,"The Lucius N. Littauer Book Fund., $$Cbibliography_note$$VIncludes bibliographical references (p. 1295-1299) and indexes., $$Clanguage_note$$VIncludes the text of the Pentateuch in Hebrew and English.",2008,11/1/16 18:47,11/1/16 18:47,,,,,,,,,,,,,"WRJ, Women of Reform Judaism : URJ Press",New York,eng;heb,,,,,discoverlibrary.vanderbilt.edu,BS1225.53 .T675 2008,,,,,,Women in the Bible; Bible. Five Books of Moses; Bible. Ḥumash; Bible. Mose Ogyŏng; Bible. Old Testament. Five Books of Moses; Bible. Old Testament. Ḥumash; Bible. Old Testament. Mose Ogyŏng; Bible. Old Testament. Pentateuch; Bible. Old Testament. Pi͡atoknizhīe Moiseevo; Bible. Old Testament. Tawrāh; Bible. Old Testament. Tʻora; Bible. Old Testament. Tʻoris xutʻcigneuli; Bible. Old Testament. Torah; Bible. Old Testament. Ureta; Bible. Pentateuch Commentaries; Bible. Pentateuch Feminist criticism; Bible. Pi͡atoknizhīe Moiseevo; Bible. Tawrāh; Bible. Tʻora; Bible. Tʻoris xutʻcigneuli; Bible. Torah; Bible. Ureta; Chumash; Five Books of Moses; Ḥamishah ḥumshe Torah; Ḥumash; Kitāb-i Muqqadas; Mose Ogyŏng (Book of the Old Testament); nnea Bible. O.T. Pentateuch; Pentateuch; Pi͡atoknizhīe Moiseevo; Sefer Ḥamishah ḥumshe Torah; Tawrāh; Tʻoris xutʻcigneuli; Torà (Pentateuch); Torah (Pentateuch); Ureta; תורה,"Eskenazi, Tamara Cohn; Weiss, Andrea L.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Parshat Lech Lecha: Another View,The Torah: a women's commentary
,5JMCMG8S,"Miller-McLemore, Mark",1994,"Miller-McLemore, Mark",978-0-8028-0745-8,,,,"A humorous and somewhat irreverent look at theology, with a particular poke directed toward Lutheran theologians.",1994-11,1/5/15 20:04,9/1/20 19:04,,114 - 12,,,,,,,,,,,William B. Eerdmans Publishing Company,"Grand Rapids, Mich",English,,,,,Amazon.com,,,,,http://www.amazon.com/The-Unrelieved-Paradox-Theology-Bibfeldt/dp/0802807453,,,"Marty, Martin E.; Brauer, Jerald C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"The Bibfeldt Hustle,",The Unrelieved Paradox: Studies in the Theology of Franz Bibfeldt
,K5W62HTL,"Pennel, Joe",2012,"Pennel, Joe; Pennel, Joe",,,,,,2012,6/11/20 18:59,7/8/20 20:45,,388-395,,,,,,,,,,,Upper Room Books,"Nashville, TN",English,,,,,Open WorldCat,,OCLC: 919483909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,A Vision for Peace,The Upper Room Disciplines 2013
,6QKSXN7Q,"Pennel, Joe",2016,"Pennel, Jr., Joe E.; Pennel, Jr., Joe E.",978-0-8358-1330-3,,,,,2016,6/11/20 18:59,7/8/20 20:51,,95+,,,,,,,,,,,Upper Room Books,"Nashville, TN",English,,,,,Open WorldCat,,OCLC: 919483909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The God Who Searches for Us,The Upper Room Disciplines 2017
,62D4JTUK,"Morrill, Bruce T.",2013,"Morrill, Bruce T",978-0-8358-1181-1,,,,"You probably know the benefits of rest, relaxation, and meditation for your physical health. But what about your spiritual health? What if you could escape every day to a tranquil retreat to restore your soul? You can find this kind of peace and rejuvenation in The Upper Room Disciplines, the best-selling book of daily devotions based on scripture passages from the Revised Common Lectionary. Fifty-three writers from diverse locales, ethnicities, and Christian traditions help you grow in your knowledge of the Bible and how to apply its truths to your life. Sample of 2014 Topics & Writers Choose Love Amie H. Vaughan What Only Faith Can See Kwasi Kena Voices of Holy Week Michael E. Williams Trust in God Luis F. Reyes Letting Go Missy Buchanan The Gift of Faith Jonathan Wilson-Hartgrove Heeding God s Direction Claudio Carvalhaes Where Heaven and Earth Meet Jan L. Richardson Enrich your daily walk with God with The Upper Room Disciplines. If you want to share the journey with a small group, each week offers an overview of the scripture for that week plus questions and thoughts for reflection and discussion. With Disciplines, your escape to a spiritual retreat is always nearby.  Also available in Enlarged Print.",2013,7/11/18 18:17,7/8/20 19:52,,316-323,,,,,,,,,,,Upper Room Books,Nashville,English,,,,,Amazon,,,,,https://www.amazon.com/Upper-Room-Disciplines-Daily-Devotions/dp/0835811816/ref=sr_1_1?s=books&ie=UTF8&qid=1531332960&sr=1-1&keywords=The+Upper+Room+Disciplines+2014,,,"Collett, Rita",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Divine Power, Authentic Humility.",The Upper Room Disciplines: A Book of Daily Devotions 2014
,N8P8ZW7A,"Morrill, Bruce T.",2003,"Morrill, Bruce T.",978-0-8198-8034-5,,,,,2003,7/31/14 16:49,9/8/20 19:14,,"44-48, 517-522, 707-709",,,,,,,,,,,Pauline Books & Media,"Boston, MA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Seasonal Themes,The Vatican II Weekday Missal
,B2TFSJ95,"Miller-McLemore, Bonnie",2008,"Miller-McLemore, Bonnie J.",978-0-8028-6240-2,,,,,2008,10/14/14 2:18,10/14/14 2:18,,295-323,,,,,,,"Religion, marriage, and family",,,,William B. Eerdmans Pub. Co.,"Grand Rapids, Mich.",English,,,,,OCLC WorldCat FirstSearch,,,,,,,Religious aspects; Christianity; Children; Christianity. Christentum. Kind. Theologie. Berufung. Sendung. Children,"Brennan, Patrick M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Children, chores, and vocation : a social and theological lacuna",The vocation of the child
,RCEQ89C4,"Rieger, Joerg",2009,"Rieger, Jeorg",978-0-687-64503-9,,,,"Love God with a warmed heart. Serve God with active hands. Lead an abundant life, grow as a faithful disciple, and find new avenues to serve. By studying the Wesley Study Bible you will share God s grace and find the good gifts God has for you. As God transforms you through study, you will be inspired to transform the world. Contributors from across the Wesleyan family join together to help you experience God in fresh ways.  Special Features:  Comprehensive study notes on NRSV text by over 50 biblical scholars  Accessibly written life application and inspiration by over 50 key pastors Easy-to-understand explanations of core terms by over 60 Wesley experts, including: eternal life, forgiveness, grace, heaven, holiness, justice, and mission  Extended reference to works by John Wesley 19 pages of full-color maps; cross references; and summary of each biblical book",2/1/09,9/30/20 20:33,9/30/20 20:34,,1412,,,,,,,,,,,Abingdon Press,"Nashville, TN",English,,,,,Amazon,,,,,,,,"Green, Joel B.; Willimon, William H.",,,,,,,,,,,,,,,,,,,1st edition,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Liberty,The Wesley Study Bible
,ZNTHYZET,"Rieger, Joerg",2009,"Rieger, Jeorg",978-0-687-64503-9,,,,"Love God with a warmed heart. Serve God with active hands. Lead an abundant life, grow as a faithful disciple, and find new avenues to serve. By studying the Wesley Study Bible you will share God s grace and find the good gifts God has for you. As God transforms you through study, you will be inspired to transform the world. Contributors from across the Wesleyan family join together to help you experience God in fresh ways.  Special Features:  Comprehensive study notes on NRSV text by over 50 biblical scholars  Accessibly written life application and inspiration by over 50 key pastors Easy-to-understand explanations of core terms by over 60 Wesley experts, including: eternal life, forgiveness, grace, heaven, holiness, justice, and mission  Extended reference to works by John Wesley 19 pages of full-color maps; cross references; and summary of each biblical book",2/1/09,6/27/18 18:36,9/30/20 20:34,,1371,,,,,,,,,,,Abingdon Press,"Nashville, TN",English,,,,,Amazon,,,,,https://www.amazon.com/Wesley-Study-Bible-Joel-Green/dp/0687645034/ref=sr_1_1?s=books&ie=UTF8&qid=1530124546&sr=1-1&keywords=The+Wesley+Study+Bible,,,"Green, Joel B.; Willimon, William H.",,,,,,,,,,,,,,,,,,,1st edition,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Law Established through Faith,The Wesley Study Bible
,7GLAJGUG,"Rieger, Joerg",2009,"Rieger, Jeorg",978-0-687-64503-9,,,,"Love God with a warmed heart. Serve God with active hands. Lead an abundant life, grow as a faithful disciple, and find new avenues to serve. By studying the Wesley Study Bible you will share God s grace and find the good gifts God has for you. As God transforms you through study, you will be inspired to transform the world. Contributors from across the Wesleyan family join together to help you experience God in fresh ways.  Special Features:  Comprehensive study notes on NRSV text by over 50 biblical scholars  Accessibly written life application and inspiration by over 50 key pastors Easy-to-understand explanations of core terms by over 60 Wesley experts, including: eternal life, forgiveness, grace, heaven, holiness, justice, and mission  Extended reference to works by John Wesley 19 pages of full-color maps; cross references; and summary of each biblical book",2/1/09,9/30/20 20:33,9/30/20 20:33,,11,,,,,,,,,,,Abingdon Press,"Nashville, TN",English,,,,,Amazon,,,,,,,,"Green, Joel B.; Willimon, William H.",,,,,,,,,,,,,,,,,,,1st edition,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Original Sin,The Wesley Study Bible
,9NRJN5PF,"Andrews, Dale P.",2012,"Andrews, Dale P.",1-4443-3082-9,,,,,2012,5/22/14 13:42,5/22/14 13:44,,,,,,,,,,,,,Wiley-Blackwell,"Malden, MA",,,,,,acorn.library.vanderbilt.edu Library Catalog,BV3 .W53 2012,,,,,,,"Miller-McLemore, Bonnie J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Race and Racism,The Wiley-Blackwell companion to practical theology
,7HRJUKIH,"McClure, John S.",2012,"McClure, John S.",978-1-4443-4571-1,,,,"Contents: pt. 1. Way of life : shaping faith among believers in home and society -- pt. 2. Method : studying theology in practice in library and field -- pt. 3. Curriculum : educating for ministry and faith in classroom, congregation, and community -- pt. 4. Discipline : defining history and context in guild and global setting.",2012,4/30/14 19:56,11/18/14 22:19,,279-288,,,,,,,,,,,Wiley-Blackwell,"Malden, Mass",eng,,,,,Primo,BV3,,,,,,"E-Books; Ebooks; Electronic books; Internet books (Electronic publications); Online books; Web books (Electronic publications); World Wide Web books (Electronic publications); nnnn Practical theology; Theology, Practical","Miller-McLemore, Bonnie J.; Wiley-Blackwell (Firm)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Homiletics,The Wiley-Blackwell companion to practical theology
,HANZF36E,"McClure, John S.",2012,"McClure, John S.",978-1-4443-4571-1,,,http://proxy.library.vanderbilt.edu/login?url=http://www.blackwellreference.com/subscriber/uid=3/book?id=g9781444330823_9781444330823,"$$C contents$$V pt. 1. Way of life : shaping faith among believers in home and society -- pt. 2. Method : studying theology in practice in library and field -- pt. 3. Curriculum : educating for ministry and faith in classroom, congregation, and community -- pt. 4. Discipline : defining history and context in guild and global setting., $$Cbibliography_note$$VIncludes bibliographical references and indexes.",2012,7/5/18 16:02,7/5/18 16:03,7/5/18 16:02,,,,,,,,Wiley-Blackwell companions to religion,,,,Wiley-Blackwell,"Malden, Mass., Malden, MA",eng,,,,,discoverlibrary.vanderbilt.edu,BV3 .W53 2012,,,,,,"Electronic books; nnnn Practical theology; Theology, Practical","Miller-McLemore, Bonnie J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Preaching and Practical Theology,The Wiley-Blackwell companion to practical theology
