ssid,filename,title,creator_string,date,classification,medium,measurements,style_period,country_culture,seals_inscriptions,signature,description,publications,exhibitions,accession_number,date_acquired,gift_of,purchased_from,credit_line,provenance,collection,last_change,notes,rights,media_url
26753530,1966.011.JPG,Pergamon,"Thomas, Anne Wall (1928-2014, born Lilesville, NC, died Chapel Hill, North Carolina)",1965 CE,Graphic Arts-Printmaking,Screen print,17 x 22.75 in. ,,United States,,,,,,1966.011,1966,,Anne Wall Thomas,Collection of Vanderbilt University Fine Arts Gallery,,,Mon Feb 26 00:00:00 EST 2018,"Buttrick Conference Room 123, inside Women & Gender Studies office 12/09",COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753530/representation-view
26753532,1966.013.jpg,The Empress,"Chafetz, Sidney (American printmaker, born 1922)",1959 CE,Graphic Arts-Printmaking,Woodblock print on Japanese rice paper,33.75 x 22 in.,,United States,"Je ne suis pas la bonne riene Bess LLC

The Empress 15/20 LLC",Sidney Chafetz LRC,,,"The Silvermine Guild of Artists, Inc. Fourth National Print Exhibition",1966.013,1966,,The artist,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Jul 13 00:00:00 EDT 2017,"Two small tears (each aprox. 1 inch) LLC
Masking tape mount along top leading edge
A portrait of Queen Victoria seated and holding a piece of paper that reads ""Je ne suit pas la bonne reine Bess,"" or ""I am not the good queen Bess."" The lace pattern in her dress was created through actual applique on the block during printing.
The catalog raisonne of Chafetz's prints has been compiled by The Ohio State University and the Columbus Museum of Art; it is accessible at: https://kb.osu.edu/dspace/handle/1811/62198",COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753532/representation-view
26753533,1966.014.jpg,"West Side Row, Vanderbilt University","Pittman, A. Ross (1883-1969)",1910 CE,Graphic Arts-Printmaking,Pen and ink on paper,10 x 14.25 in.,,United States,,,,,,1966.014,1910,A. Ross Pittman,,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Mar 22 00:00:00 EDT 2012,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753533/representation-view
26753534,1967-001.dng,Head in Profile,Artist Unknown,ca. 663 - 525 BCE,Graphic Arts-Painting,Limestone relief with polychrome,8.25 x 9 x 3 in.,Saitic Period (663-525 BCE),Egypt,,,,,"Face Value: The Portrait and the Formulation of Identity in Art (October 26-December 8, 2000)",1967.001,1967,,"Orient Occident, Paris, France",Collection of Vanderbilt University Fine Arts Gallery,,,Wed Sep 13 00:00:00 EDT 2017,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753534/representation-view
26753535,1967.002a.tif,"La Passion Selon St. Jean, No. 285","Bouleau, Charles (1906-1987)",1944 CE,Artists' Books,Lithographs and printing,19.25 x 15 in.,,France,,,,,,1967.002a,1967,"Mr. Ross W Sloniker in the name of his granddaughter, Miss Sarah Graf",,Collection of Vanderbilt University Fine Arts Gallery,,,Mon Nov 28 00:00:00 EST 2016,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753535/representation-view
26753536,1967.003.jpg,Printed leaf from a Book of Hours,"Pigouchet, Philippe (French publisher and printer, active 1488-1518)",1499 CE,Graphic Arts-Printmaking,Engraving on vellum with hand illumination,7 x 4.5 in.,,France,,,Printed in Paris by Philippe Pigouchet,,Views from the Collection II (Spring 2007),1967.003,1967,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Oct 19 00:00:00 EDT 2012,Matted to fit custom frame-dual-sided mat (permanent),NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753536/representation-view
26753537,1968-001cropped.jpg,Supper at Emmaus,Artist Unknown,ca. 1500-1600 CE,Decorative Arts,Leather relief,20.75 x 14.75 x .75 in.,,Italy,,,probably from Venice,,,1968.001,1968,,Edward R. Lubin Galleries; New York (Vanderbilt Art Association Acquistion Fund Purchase),Collection of Vanderbilt University Fine Arts Gallery,,,Thu Mar 29 00:00:00 EDT 2012,"Within frame
17 East 64th Street, New York, N. Y.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753537/representation-view
26753538,1968.002.tif,Collage of Burned Nevelson,"Strauser, Sterling Boyd (American painter, 1907-1995)",20th century CE,Graphic Arts-Printmaking,Etching,7.25 x 9 in.,,United States,,,,,,1968.002,1968,Myron King,,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,Not listed on card,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753538/representation-view
26753539,1968.003.jpg,Dainenbutsu-ji Temple at Hirano,"Shunsensai, Takehara  (1775-1825)",1796 CE,Graphic Arts-Printmaking,Woodblock print,8.25 x 12.25 in.,,Japan,,,"From the book ""Pictorial Account of Famous Places in Settsu Province""",,"Looking East:  Highlights from the Vanderbilt University Fine Arts Gallery Collection of Asian Art (February 21-March 28, 1997)",1968.003,1968,Dr. and Mrs. Milan Mihal,,Collection of Vanderbilt University Fine Arts Gallery,,,Wed Sep 05 00:00:00 EDT 2018,Part of a twelve volume series of books,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753539/representation-view
26753540,1968.004.jpg,Pumpkin Harvest,"Conti, A.",,Graphic Arts-Painting,Watercolor on paper,20.75 x 14.25 in.,,Italy,,,,,,1968.004,1900,,,Collection of Vanderbilt University Fine Arts Gallery,Bought for or given to the University probably before 1900-in turn passed on to the Vanderbilt Art Collection.,,Wed Mar 28 00:00:00 EDT 2012,"""Bought for or given to the University probably before 1900-in turn passed on to the Vanderbilt Art Collection.""
There is fungal growth on the piece-needs mat replaced",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753540/representation-view
26753541,1968.005.tif,Greek Girls Playing Ball,"Leighton, Frederic, 1st Baron Leighton of Stretton (English painter and sculptor, 1830-1896)",19th century CE,Graphic Arts-Printmaking,Photographic reproduction,17.75 x 30.75 in. ,,"England, United Kingdom",,,This work has belonged to Vanderbilt University for many years and came to the Vanderbilt Art Collection from the University Registrar's Office.,,,1968.005,,,,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Jan 08 00:00:00 EST 2016,This work has belonged to Vanderbilt University for many years and came to the Vanderbilt Art  Association Collection from the University Registrar's Office.,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753541/representation-view
26753542,1968.006.jpg,"Incomplete copy of al-Tafatazani's Long Commentary on al-Sakkaki's book, Key to the Sciences",Ahmad ibn al-Fadil ibn Ahmad al-Sharif al-'Ayyashi (al-Husayni),1777 CE,Manuscript,Leather bound manuscript,10.5 x 7.5 in.,,North Africa,,,"The original work, of which this is a copy, was written from 1342-1347. The copy was made in 1777 by al-'Ayyashi",,,1968.006,1968,Mr. Morton D. May,,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Feb 10 00:00:00 EST 2017,"Information record, including a description of the manuscript and translations of dates, completed by Richard McGregor, Associate Professor of Religious Studies, November 2014. See object file for copy.

Dates: The original work, of which this is a copy, was written from 1342-1347. The copy was made in 1777 by al-'Ayyashi",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753542/representation-view
26753544,1968.008.jpg,Windows,"Roberts, William Vernon",,Sculpture,Metal,32.25 x 22.5 x 2 in.,,United States,,,,,,1968.008,1968,"Fine Arts Majors, Class of 1968",William Vernon Roberts,Collection of Vanderbilt University Fine Arts Gallery,The Fine Arts Majors purchased this work directly from the artist. ,,Wed Mar 28 00:00:00 EDT 2012,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753544/representation-view
26753545,1968.009.tif,Persian Tales,Artist Unknown,18th century CE,Manuscript,Ink on paper,10.25 x 6 in.,,Persia,,,,,,1968.009,1968,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Feb 10 00:00:00 EST 2017,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753545/representation-view
26753546,1968.010.tif,Persian Tales,Artist Unknown,18th century CE,manuscript,Ink on paper,10.25 x 6 in.,,Persia,,,,,,1968.010,1968,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Feb 10 00:00:00 EST 2017,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753546/representation-view
26753548,1968.012.tif,Three Figures,"Berthold, Joachim (German sculptor, 1917-1990)",1968 CE,Graphic Arts-Printmaking,Tempera on paper,27.25 x 19.25 in. ,,Germany,,,,,"VU Fine Arts Gallery one-person show, (1968)",1968.012,1968,Joachim Berthold,,Collection of Vanderbilt University Fine Arts Gallery,,,Mon Aug 11 00:00:00 EDT 2014,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753548/representation-view
26753549,1969.001.jpg,Tewrdannckhs,Artist Unknown,16th century CE,Graphic Arts-Printmaking,Woodcut,12.5 x 7 in.,,Germany,,,,,,1969.001,1969,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Dec 13 00:00:00 EST 2018,Might be: Die geuerlicheiten vnd einsteils der geschichten des loblichen streytparen vnd hochberümbten helds vnd Ritters herr Tewrdannckhs by Hans Burgkmair,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753549/representation-view
26753550,1969.003red.tif,Christ from a Crucifix,Artist Unknown,ca. 1650-1699 CE,Sculpture,Polychromed wood,35.5 x 28.25 x 7.5 in.,Baroque,Germany,,,,"The Nashville Banner, Jan. 12, 1979, p. 35","Gods, Saints, and Rulers (April 12-August 15, 1992)|
Heaven & Earth: The Figure in Religious and Secular Art (3/25-5/12/00)|
Views from the Collection II (Spring 2007)|
 Eye & Mind: A Legacy of Art Collecting at Vanderbilt University, (October 1, 2009-May 1, 2010)",1969.003,1969,Mrs. John Oman III,Mathias Komor,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Oct 13 00:00:00 EDT 2015,"Mathias Komor, 19 East 71st Street, New York, NY  10021

Condition: is some cracking.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753550/representation-view
26753551,1969-004.tif,Sea Battle,"Della Bella, Stefano (Italian engraver and draftsman, 1610-1664)",1641 CE,Graphic Arts-Printmaking,Etching,4.25 x 10 in.,,Italy,"""Israel ex. cum privit. Regis""; ""SDB""n (superimposed letters)|
the sixth from a suite of six prints entitled, ""Divers desseins tant pour la paix que pour la guerre"" (Various Designs for Peace and War)",SDB,,,"Reflections of War: Selections from the Vanderbilt University Fine Arts Gallery Collection (March 14-May 13, 2011)",1969.004,1969,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,,,Tue Nov 29 00:00:00 EST 2016,"De Vesme 269 (Stefano della Bella--Catalogue Raisonné by Alexandre de Vesme)
First of two states.
Published by Israël Henriet (ca. 1590-1661).",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753551/representation-view
26753552,1969.005.tif,Dressing Room,"Fazzini, Pericle (Italian painter and sculptor, 1913-1987)",1966 CE,Graphic Arts-Printmaking,Lithograph,27.25 x 20.25 in.,,Italy,1966; 88/100,,,,,1969.005,1969,,"Ferdinand Roten, (Baltimore, Maryland)",Collection of Vanderbilt University Fine Arts Gallery,,,Wed Dec 30 00:00:00 EST 2015,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753552/representation-view
26753553,1969.006.jpg,Cashibo two-headed pottery vessel,Artist Unknown,,Ceramics,,23.75 x 15 x 5 in.,,Peru,,,,,,1969.006,1969,"Mr. and Mrs. Morton D. May, in honor of daughter Laura",,Collection of Vanderbilt University Fine Arts Gallery,,,Wed Mar 28 00:00:00 EDT 2012,From the Amazon headwaters of Peru,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753553/representation-view
26753554,1969.007.tif,The Giddiest Grew Pale,"Castellon, Federico (1914-1971)",,Graphic Arts-Printmaking,Lithograph,11.75 x 8 in.,,United States,,,,,,1969.007,1969,,Ferdinand Roten Gallery,Collection of Vanderbilt University Fine Arts Gallery,"Purchased from Ferdinand Roten Gallery in Baltimore, Maryland. ",,Tue Nov 29 00:00:00 EST 2016,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753554/representation-view
26753555,1969.008.jpg,Iron Deer,Artist Unknown,,Sculpture,Iron,31.75 x 35.5 x 2.75 in.,,"Sumatra, Lampung District",,,,,,1969.008,1969,Dr. and Mrs. Morton D May - in honor of daughter Laura May,,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Feb 27 00:00:00 EST 2014,"On loan to the Chancellor's Residence.

",COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753555/representation-view
26753556,1969.009.jpg,Louise Nevelson Spraying Oil on Canvas,"Strauser, Sterling Boyd (American painter, 1907-1995)",1960 CE,Painting,Oil and acrylic on masonite,48 x 36.25 in. ,,United States,,,,,Strauser Retrospective at Reading Museum (1999-2000),1969.009,1969,Myron King,,Collection of Vanderbilt University Fine Arts Gallery,,Vanderbilt University Fine Arts Gallery Collection,Wed Jul 30 00:00:00 EDT 2014,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753556/representation-view
26753557,1969.010.tif,Reveil,"Nevjestic, Virgilije",1966 CE,Graphic Arts-Printmaking,Etching,25.25 x 19.5 in. ,,Yugoslavia,,,,,,1969.010,1969,,Ferdinand Roten Galleries,Collection of Vanderbilt University Fine Arts Gallery,"Purchased from Ferdinand Roten Galleries in Baltimore, Maryland",,Wed Dec 30 00:00:00 EST 2015,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753557/representation-view
26753558,1969-011.jpg,Tennessee Cabin,"Gaul, Gilbert (American painter, 1855-1919)",,Painting,Oil on canvas,12.75 x 17 in. ,,United States,,,,,"Gilbert Gaul: American Realist (An exhibition organized by the Tennessee State Museum)|
The American Experience Through the Eyes of Gilbert Gaul, Customs House Museum & Cultural Center, Clarksville, TN (September 12 - November 30, 2002)| 
Loaned to the TN Governor's Mansion (06/03/08-01/31/10)",1969.011,1969,Mrs. Smiley Blanton,,Collection of Vanderbilt University Fine Arts Gallery,,,Thu Feb 27 00:00:00 EST 2014,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753558/representation-view
26753559,1969.012.jpg,Forest Scene,"Gaul, Gilbert (American painter, 1855-1919)",,Painting,Oil on canvas mounted on composition board,11.5 x 15.25 in. ,,United States,,,,,"Gilbert Gaul: American Realist (An exhibition organized by the Tennessee State Museum)|
Pastorals, Landscapes, and the Arcadian Vision (June 10 - September 9, 2016)",1969.012,1969,Mrs. Smiley Blanton,,Collection of Vanderbilt University Fine Arts Gallery,,,Mon Jun 06 00:00:00 EDT 2016,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753559/representation-view
26753560,1969.013.tif,Tennessee Landscape,"Gaul, Gilbert (American painter, 1855-1919)",,Painting,Oil on canvas,12.75 x 16.75 in.,,United States,,,,,"Gilbert Gaul: American Realist (An exhibition organized by the Tennessee State Museum)|
The American Experience Through the Eyes of Gilbert Gaul, Customs House Museum & Cultural Center, Clarksville, TN (September 12 - November 30, 2002)",1969.013,1969,Mrs. Smiley Blanton,,Collection of Vanderbilt University Fine Arts Gallery,,,Wed May 11 00:00:00 EDT 2016,,COPYRIGHT NOT EVALUATED,https://forum.jstor.org/assets/26753560/representation-view
26753561,1969.014.jpg,Head of a Young Girl or a Goddess,Artist Unknown,2nd to 1st century BCE,Sculpture,Marble,11 x 8.25 x 9.5 in.,Hellenistic,Greco-Roman,,,,"On 1972 invitation to fourth season of lectures and exhibits|
1976-1977 Vanderbilt Alumni Calendar","Aspects of Classicism (January-February 1976)|
Egypt to Expressionism (October-November 1976)| 
Gods, Saints, and Rulers (April 12-August 15, 1992)|
Face Value: The Portrait and the Formulation of Identity in Art (October 26-December 8, 2000)|
Up Close and Personal: Intimate Devotions and Everyday Objects in Late Antiquity (May 7 -September 4, 2015)",1969.014,1969,Mr. and Mrs. David K. Wilson,Mathias Komor ,Collection of Vanderbilt University Fine Arts Gallery,,,Fri Oct 26 00:00:00 EDT 2018,"Note: Broken off at neck (from a full figure). Condition:  Minute losses from hair, some staining.

Issue of the possible attribution of it being from a Goddess--why?

15"" tall with stand",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753561/representation-view
26753562,1969.015.jpg,The Harbor of Niigata: Joko-Ji Temple at Mt. Kinpazan,"Shunsensai, Takehara  (1775-1825)",1803 CE,Graphic Arts-Printmaking,Woodblock print,8.75 x 31.25 in. ,,Japan,,,,,,1969.015,1969,Dr. and Mrs. Milan Mihal,,Collection of Vanderbilt University Fine Arts Gallery,,,Wed Sep 05 00:00:00 EDT 2018,"
",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753562/representation-view
26753563,1969.016.jpg,"Mount Yoshisaki, from an illustrated Buddhist history","Shunsensai, Takehara  (1775-1825)",1803 CE,Graphic Arts-Printmaking,Woodblock print,24.75 x 8.25 in.,,Japan,,,,,,1969.016,1969,Dr. and Mrs. Milan Mihal,,Collection of Vanderbilt University Fine Arts Gallery,,,Wed Sep 05 00:00:00 EDT 2018,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753563/representation-view
26753564,1969.017.2.tif,Two to Go!,"Worth, Thomas (American illustrator, 1839-1917)",1882 CE,Graphic Arts-Printmaking,Lithograph,14.25 x 10.75 in. ,,United States,,,published by Nathaniel Currier and James Merritt Ives (1813-1888 & 1824-1895),,,1969.017,1969,,H. H. Thomas,Collection of Vanderbilt University Fine Arts Gallery,"Purchased from H.H. Thomas in Toronto, Canada",,Tue Nov 29 00:00:00 EST 2016,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26753564/representation-view
