qid,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,Emperor Augustus,"Statue of the emperor Augustus (29BC - AD 14). Bronze. Found in the Aegean sea between the islands of Euboea and Agios Efstratios. The emperor is depicted in mature age, mounting a horse. He wears a tunica decorated with a meander pattern. Iconographic features of the Prima Porta gesture of official greeting. The hilt of his sword can be seen below the left hand, in which he held the horse's reigns. On the bezel of his finger-ring a staff of divination (lituus) is engraved, symbolizing the supreme religious office of Pontifex Maximus, assumed by Augustus in 12 BC. 12-10 BC",sculpture by artist unknown,,57887,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57887,,2022-03-30,,,,0014-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57887,,2022-03-30,,,Q41,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57887,,2022-03-30,,,,,,,,,,,,Augustus Bronze X23322 NAMAthens.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57887,,2022-03-30,,,,,,,,
,Four Seasons,Glass panel The Four Seasons (1978) by Leonard French at La Trobe University Sculpture Park in Melbourne/Australia,stained glass by Leonard French,,57900,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q1473346,,,,,,,,1978-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57900,,2022-03-30,,,Q408,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57900,,2022-03-30,,,,,,,,,,,,Leonard French La Trobe 03-2 cropped.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57900,,2022-03-30,,,,,,,,
,Meditation Garden,"The First Presbyterian Church Prayer & Meditation Garden in Saline, Michigan ( United States ).",photograph by Michael Barera,,57908,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57908,,2022-03-30,,,,2015-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57908,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57908,,2022-03-30,,,,,,,,,,,,Saline May 2015 11 (First Presbyterian Church Prayer & Meditation Garden).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57908,,2022-03-30,,,,,,,,
,Ang Pababago: Peace-Love,"Dancing Rings, ""Ang Pagbabago: Peace-Love"" (Jose F. Datuin, Rizal Park, Manila) Artworks in the Park (Replica of the same sculpture that won 1st Prize besting 35 countries, in the 2008 International Olympic Committee Sport and Art Contest at Lausanne, Switzerland, 2008 Beijing Olympics; Winner of the 1980 Moscow Olympic Poster Design Competition, USSR ""Ang Pagbabago: Peace-Love"" Mosaic Murals, It represents the Filipino ideals of peace, love, unity and prosperity. It serves as a call to national renewal and change; by the National Parks Development Committee, Department of Tourism, Hyundai Asia Resources, Inc. and Bizassa Philippines, Inc. Mosaico Rizal Park, Ermita, Manila, City of Manila ; Note: Judge Florentino Floro, the owner, to repeat, Donor Florentino Floro of all these photos hereby donate gratuitously, freely and unconditionally all these photos to and for Wikimedia Commons, exclusively, for public use of the public domain, and again without any condition whatsoever).",mosaic by Jose Datuin,,57914,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57914,,2022-03-30,,,,2050-01-01T00:00:00Z,7,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57914,,2022-03-30,,,,,,,,,,,,,,,,,,,09900jfDancing Rings Rizal Park Manilafvf 11.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57914,,2022-03-30,,,,,,,,
,Paz y Bien (Peace and All Good),"Saints Kings Church, 3000 Río Consulado Avenue, Venustiano Carranza, Federal District, Mexico : Stained glass window : Paz y Bien (Peace and All Good)",stained glass by Enrique López-Tamayo Biosca,,57915,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q1473346,,,,,,,,1969-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57915,,2022-03-30,,,Q96,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57915,,2022-03-30,,,,,,,,,,,,"Saints Kings Church, 3000 Río Consulado Avenue, Venustiano Carranza, Federal District, Mexico06 - Paz y bien.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57915,,2022-03-30,,,,,,,,
,Mother Teresa,Mother Teresa,painting by Ariel Quiroz,,57930,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57930,,2022-03-30,,,,2015-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57930,,2022-03-30,,,,,,,,,,,,,,,,,,,Mother Teresa flickr.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57930,,2022-03-30,,,,,,,,
,Church of God International Worship Service,"Worship at MCGI locale in Sao Paolo, Brazil",photograph by Proverbios47,,57936,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57936,,2022-03-30,,,,2016-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57936,,2022-03-30,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57936,,2022-03-30,,,,,,,,,,,,MCGI Worship Service Sao Paolo 2016.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57936,,2022-03-30,,,,,,,,
,Healing Mural,,mural by artist unknown,,57939,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57939,,2022-03-30,,,,1970-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57939,,2022-03-30,,,Q736,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57939,,2022-03-30,,,,,,,,,,,,Mural en el Hospital Teodoro Maldonado Carbo.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57939,,2022-03-30,,,,,,,,
,Statue of the Lion of Saint Mark in Vincenza,": The ""Piazza dei Signori"" - Statue of the Lion of Saint Mark in Vicenza.","sculpture by artist unknown, photo by Didier Descouens",,57955,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57955,,2022-03-30,,,,1473-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57955,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57955,,2022-03-30,,,,,,,,,,,,Piazza dei Signori (Vicenza) - Statue of the Lion of Saint Mark.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57955,,2022-03-30,,,,,,,,
,"Proud, Strong, Visible, Disability Rights March",,photograph by GAD,,57965,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57965,,2022-03-30,,,,2008-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57965,,2022-03-30,,,,,,,,,,,,,,,,,,,Stolt sterk synlig.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57965,,2022-03-30,,,,,,,,
,Hurricane Harvey Relief,"Local Texans walk through a flooded Orange, Texas neighborhood, Sept. 4, 2017. Hurricane Harvey formed in the Gulf of Mexico and made landfall in southeastern Texas, bringing record flooding and destruction to the region. (U.S. Air Force photo by Master Sgt. Joshua L. DeMotts)",photograph by Joshua L. Demotts,,57976,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57976,,2022-03-30,,,,2017-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57976,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57976,,2022-03-30,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Hurricane_Harvey_Relief_Sept_2017_(36487862313).jpg,,2022-03-30,,,Hurricane Harvey Relief Sept 2017 (36487862313).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57976,,2022-03-30,,,,,,,,
,Camp Meeting,"Tent revivals were a hallmark of the Second Great Awakening. 1849 lithograph, Harry T. Peters ""America on Stone"" Lithography Collection. Colored print of a man preaching to a large group of men and women at Hartford, Connecticut, seated separately by gender on benches. In the background and on the side are tents with women seated in their openings. Eight men are seated on the platform behind the preacher. The tents are labeled with initials with the exception of one that says ""4St"". Two verses from the Bible appear below the image on each side of the title. (Smithsonian) Image: 8 x 12 in.; 20.32 x 30.48 cm ID number: DL*60.2964 Negative number: 2003-24830",print by Kellogg & Comstock,,57981,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57981,,2022-03-30,,,,1849-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57981,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57981,,2022-03-30,,,,,,,,,,,,Tent revival during the Second Great Awakening.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57981,,2022-03-30,,,,,,,,
,Contemplative Christ,A wooden carving of the contemplative Christ typical of the Zakopane region and Tatra Mountains of Poland. Peksow Brzyzek cemetery.,carving by artist unknown,,57987,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57987,,2022-03-30,,,,1900-01-01T00:00:00Z,7,,1850-01-01T00:00:00Z,7,,1950-01-01T00:00:00Z,7,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57987,,2022-03-30,,,Q36,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57987,,2022-03-30,,,,,,,,,,,,The contemplative Christ of Zakopane.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=57987,,2022-03-30,,,,,,,,
,Church Drums,Church drums at the Ghana Art Centre This is an image from Ghana,"instrument, photo by Celestinesucess",,58014,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q34379,,,,,,,,2016-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58014,,2022-03-30,,,,,,,,,,,,,,,,,,,Church drums 01.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58014,,2022-03-30,,,,,,,,
,Thanksgiving Lesson,"Identifier : catalogueofha961903hamp ( find matches ) Title : Catalogue of the Hampton Normal & Agricultural Institute, at Hampton, Virginia, for the academical year .. Year : 1869 ( 1860s ) Authors : Hampton Normal and Agricultural Institute Subjects : Hampton Normal and Agricultural Institute Publisher : Hampton : Institute Steam Press Contributing Library : University of Illinois Urbana-Champaign Digitizing Sponsor : University of Illinois Urbana-Champaign View Book Page : Book Viewer About This Book : Catalog Entry View All Images : All Images From Book Click here to view book online to see this illustration in context in a browseable online version of this book. Text Appearing Before Image: rist.—Feeding the FiveThousand, Walking on the Sea, Stilling the Storm, Healing theSick, the Lame, the Blind, Healing the Lepers, Raising the WidowsSon, Raising Lazarus. A study is made of business organization—the interdependenceof merchant, carpenter, mason, farmer, etc. Fourth Grade—Selected poems by Longfellow and Whittier■committed to memory. Stories of pioneers, traders, discoverers, and explorers. Storiesfrom Virginia history. Two volumes of Pratts American HistoryStories and Egglestons Stories of Great Americans for LittleAmericans. Bible Stories.—Christs Parables.—The Lost Sheep, ThePounds, The Talents, The Tares, The Rich Man and Lazarus, ThePharisee and the Publican, The Goodly Pearl, The Prodigal Son,The Great Supper, The Wicked Husbandmen. A simple study of county and district organization, with theduties and rights of the various officials. Fifth Grade.—At least one poem each month, and the Sermonon the Mount committed to memory. N A M PTON INS T ITU T E 47 Text Appearing After Image: A Thanksgiving Lesson Hawthornes Wonder Book. Baldwins Old Greek Stones Liv-ingstone and Stanley in Africa. The Development of Africa. BibleReadings selected for Public Schools. A simple study of the organization of state and national gov-ernments. s In>ll grades, days important in the history of the nation or ofthe school are celebrated,_Thanksgiving, Christmas, FoundersUay,:the birthdays of Lincoln, Washington, Whittier, etc. A^special effort is made to arouse race pride in the children 48 CATALOGUE OF through the stories of such men and women as Toussaint 1 Ouver-ture, Crispus Attucks, Alexander Dumas, Frederick Douglass,Booker T. Washington, Paul Dunbar, Charles Chesnutt, PhyllisWheatley, Lucy Laney, Edwina Kruse, and other Negroes of note.First Grade.—-The geography work of the first gradeGeography is nature study, together with sand-board represent-ations of stories from the history and literaturework. Second Grade.—Sand-board representations of the types pre-sented in Se Note About Images Please note that these images are extracted from scanned page images that may have been digitally enhanced for readability - coloration and appearance of these illustrations may not perfectly resemble the original work.",photograph by artist unknown,,58022,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58022,,2022-03-30,,,,1896-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58022,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58022,,2022-03-30,,,,,,,,,,,,"Catalogue of the Hampton Normal and Agricultural Institute, at Hampton, Virginia, for the academical year (1896) (14754367936).jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58022,,2022-03-30,,,,,,,,
,Stained Glass over Entrance,National Church of Nigeria in Abuja - stained window above the entrance,stained glass by artist unknown,,58029,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1473346,,,,,,,,2005-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58029,,2022-03-30,,,Q1033,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58029,,2022-03-30,,,,,,,,,,,,National Church of Nigeria in Abuja 16.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58029,,2022-03-30,,,,,,,,
,Window and Reflection,National Church of Nigeria in Abuja - window and reflection,stained glass by artist unknown,,58030,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1473346,,,,,,,,2005-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58030,,2022-03-30,,,Q1033,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58030,,2022-03-30,,,,,,,,,,,,National Church of Nigeria in Abuja 11.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58030,,2022-03-30,,,,,,,,
,View of the Roof from the Interior,National Church of Nigeria in Abuja - view of the roof from the interior,stained glass by artist unknown,,58031,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1473346,,,,,,,,2005-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58031,,2022-03-30,,,Q1033,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58031,,2022-03-30,,,,,,,,,,,,National Church of Nigeria in Abuja 07.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58031,,2022-03-30,,,,,,,,
,Our Lady of the Gate of Dawn,"Our Lady of the Gate of Dawn (Lithuanian: Aušros Vartų Dievo Motina, Polish: Matka Boska Ostrobramska, Belarusian: Маці Божая Вастрабрамская) is the prominent painting of the Blessed Virgin Mary venerated by the faithful in the Chapel of the Gate of Dawn. The Renaissance painting, completed possibly in the first half of the 17th century, is an unusual portrayal of Madonna as she is depicted without infant Jesus. The artwork soon became known as miraculous and inspired a following. A dedicated chapel was built in 1671 by the Discalced Carmelites. At the same time, possibly borrowing from the Eastern Orthodox tradition, the painting was covered in expensive and elaborate silver and gold clothes leaving only the face and hands visible. 
Bron: Wikipedia Het hangt in een hele kleine ruimte en is niet alleen binnen te bewonderen (alleen via een lange steile trap te bereiken), maar ook vanaf de straat eronder, zie daarvoor de eerdere foto van de kapel. Als je slecht ter been bent, kun je op dagen dat het mooi weer is het icoon ook door het openstaande raam vanaf de straat zien, niet en detail, maar toch. De hele dag door bidden er binnen mensen, inwoners van Vilnius, veel nonnen en ook toeristen. Beneden op straat staan vaak (oudere) vrouwen uit Vilnius hun rozenkrans te bidden.",painting by artist unknown,,58032,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58032,,2022-03-30,,,,1630-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58032,,2022-03-30,,,,,,,,,,,,,,,,,,,Our Lady of the Gate of Dawn Vilnius (5987797374).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58032,,2022-03-30,,,,,,,,
,Saint Matthew,"Christ the King Catholic Church (Ann Arbor, Michigan) - interior, Gospel mural, Saint Matthew",mural,,58045,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58045,,2022-03-30,,,,,,,,,,,,,,,,,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58045,,2022-03-30,,,,,,,,,,,,"Christ the King Catholic Church (Ann Arbor, Michigan) - interior, Gospel mural, Saint Matthew.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58045,,2022-03-30,,,,,,,,
,Andean Nativity Scene,"Andean nativity scene - Salta, Argentina. December 2003.","fingrien by artist unknown, photo by Adam Jones",,58090,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1066288,,,,,,,,2003-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58090,,2022-03-30,,,Q414,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58090,,2022-03-30,,,,,,,,,,,,Andean Nativity Scene - Salta - Argentina.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58090,,2022-03-30,,,,,,,,
,Ceiling of Keur Moussa Abbey,Ceiling of Keur Moussa Abbey (Senegal),"architectural element by artist unknown, photo by Jonas Roux",,58091,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q391414,,,,,,,,1986-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58091,,2022-03-30,,,,,,,,,,,,,,,,,,,KeurMoussaPlafond.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58091,,2022-03-30,,,,,,,,
,Drama in a Student Church,"university yoruba(tribe) students in a church drama in ogbomoso,oyo state,all acting in there native dresses on a Sabbath day This is an image of Cultural Fashion or Adornment from Nigeria",photograph by Dejazzeez,,58093,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58093,,2022-03-30,,,,2012-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58093,,2022-03-30,,,Q1033,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58093,,2022-03-30,,,,,,,,,,,,Drama in a student church.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58093,,2022-03-30,,,,,,,,
,Cherubs Keeping Watch,"Church of Narga Selassie, Dek Island, Lake Tana, Ethiopia.  18th century,","fresco by artist unknown, photo by A. Davey",,58095,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58095,,2022-03-30,,,,1750-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58095,,2022-03-30,,,Q115,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58095,,2022-03-30,,,,,,,,,,,,"Detail, Ethiopian Church Painting (2380743297).jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=58095,,2022-03-30,,,,,,,,
