RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
46356,3D,2022-06-23 16:03:16.0,2006-07-13 00:00:00.0,Vatican City,,"Detail: Woman Washing Jesus' Feet. <p><p>Donated by Robert Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,359,||||,CProp06,Educational Use Permitted,,Luke 7:36-8:3,Vatican City. Direzione generale dei musei,DSC00281,,"Woman Washing Jesus' feet, Sarcophagus of Junius Bassus",Q182955,,||||,Footwashing|Anointing of Jesus,Vanderbilt University,on,,,,,,Art in the Christian Tradition,11D1132,,2,359,17,Creative Commons BY-SA 4.0
46369,3D,2022-06-23 16:06:40.0,2006-07-13 00:00:00.0,Vatican City,,"Detail:  The Binding of Isaac.  The Akedah. <p><p>Donated by Robert Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,359,||||,AProp08,Educational Use Permitted,,Genesis 22:1-14,Vatican City. Direzione generale dei musei,DSC00279,,"Binding of Issac, Sarcophagus of Junius Bassus",Q182955,,||||,Sacrifice of Isaac,Vanderbilt University,on,,,Abraham (Biblical figure) |Isaac (Biblical figure),,,Art in the Christian Tradition,71C13131,,2,359,11,Creative Commons BY-SA 4.0
28144,3D,2022-06-19 17:30:13.0,2002-11-21 00:00:00.0,France,,"Jesus and Mary, Coronation of Mary [Williamson, pg. 27] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1170,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Senlis, France)",220,," Senlis; Coronation of Mary; detail of tympanum, central portal, west façade (Detail)",Q1736217,"Christian art and symbolism -- France -- Senlis -- Medieval, 500-1500",||||,Coronation of the Virgin,Vanderbilt University,on,,,,Senlis,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
28145,3D,2022-06-19 17:30:32.0,2002-11-21 00:00:00.0,France,,"Jesus and Mary, Coronation of Mary (above); death of Mary (below) [Williamson, pg. 27] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1170,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Senlis, France)",219,,"Senlis; Coronation of Mary; detail of tympanum, central portal, west facade",Q1736217,"Christian art and symbolism -- France -- Senlis -- Medieval, 500-1500",||||,Coronation of the Virgin,Vanderbilt University,on,,,,Senlis,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
28138,3D,2022-06-19 17:28:39.0,2002-11-21 00:00:00.0,France,,"John the Baptist, Samuel or Aaron, Moses [Williamson, pg.27] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1170,||||,,Educational Use Permitted,,,"Cathédrale Notre-Dame (Senlis, France)",212,,"Senlis; John the Baptist, Samuel (Aaron), Moses; left embrasure, jamb figures, central portal, west facade",Q1736217,"Christian art and symbolism -- France -- Senlis -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"John, the Baptist (Biblical figure) |Samuel (Biblical figure) |Moses (Biblical figure)",Senlis,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27125,3D,2022-06-19 16:16:45.0,2002-08-01 00:00:00.0,France,,"<p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1180,||||,,Educational Use Permitted,,,Cathédrale de Sens,237,,"Sens; interior, stained glass window",Q489014,"Christian art and symbolism -- France -- Sens -- Medieval, 500-1500",||||,,Vanderbilt University,on,Stained glass,,,Sens,,Art in the Christian Tradition,,,,,999,Creative Commons BY-SA 4.0
27116,3D,2022-06-19 16:14:06.0,2002-08-01 00:00:00.0,France,,"Liberal arts, calendar, and bestiary figures [Williamson, pg. 33, and Male/GI, pg. 57-58] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1190-1200,||||,,Educational Use Permitted,,,Cathédrale de Sens,228,,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade",Q489014,"Christian art and symbolism -- France -- Sens -- Medieval, 500-1500",||||,Calendar|Bestiary|Liberal Arts,Vanderbilt University,on,,,,Sens,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27120,3D,2022-06-19 16:15:34.0,2002-08-01 00:00:00.0,France,,"Liberal arts, calendar and bestiary [Williamson, pg. 33] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1190-1200,||||,,Educational Use Permitted,,,Cathédrale de Sens,232,,"Sens; Liberal Arts, Calendar, Bestiary; socles, left side, central portal, west facade",Q489014,"Christian art and symbolism -- France -- Sens -- Medieval, 500-1500",||||,Calendar|Liberal Arts|Bestiary,Vanderbilt University,on,,,,Sens,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
27115,3D,2022-06-19 16:13:44.0,2002-08-01 00:00:00.0,France,,"Liberal arts and calendar [Male/GI, pg. 58; Williamson, pg. 33] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1190-1200,||||,,Educational Use Permitted,,,Cathédrale de Sens,227,,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade",Q489014,"Christian art and symbolism -- France -- Sens -- Medieval, 500-1500",||||,Liberal Arts,Vanderbilt University,on,,,,Sens,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
28319,3D,2022-06-19 17:31:33.0,2002-12-07 00:00:00.0,France,,"Liberal arts and calendar (zodiac and labors?) [Williamson, pg. 33] <p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1190-1200,||||,,Educational Use Permitted,,,Cathédrale de Sens,228,,"Sens; Liberal Arts, Calendar; socles, left side, central portal, west facade",Q489014,"Christian art and symbolism -- France -- Sens -- Medieval, 500-1500",||||,Calendar|Liberal Arts,Vanderbilt University,on,,,,Sens,,Art in the Christian Tradition,,,2,,999,Creative Commons BY-SA 4.0
33149,2D,2022-06-20 19:03:59.0,2003-10-07 00:00:00.0,France,,"Fresco on the upper part of the wall-arch supporting the vault of the porch, depicting three angels bowing in worship <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,102,,1040-1090,||||,CAscn,Educational Use Permitted,,,Abbaye de Saint-Savin,2324,,St. Savin - Angels Worshipping,Q1774129,"Christian art and symbolism -- France -- Medieval, 500-1500",||||,Angels|Worship,Vanderbilt University,on,,,,Vienne,,Art in the Christian Tradition,11G25,,2,1040,100,Creative Commons BY-SA 4.0
33155,2D,2022-06-20 19:04:14.0,2003-10-07 00:00:00.0,France,,"Fresco on the upper part of the wall-arch supporting the vault of the porch, depicting three angels bowing in worship <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,102,,1040-1090,||||,,Educational Use Permitted,,,Abbaye de Saint-Savin,2327,,St. Savin - Angels Worshipping,Q1774129,"Christian art and symbolism -- France -- Medieval, 500-1500",||||,Angels|Worship,Vanderbilt University,on,,,,Vienne,,Art in the Christian Tradition,11G25,,2,1040,999,Creative Commons BY-SA 4.0
33852,2D,2022-06-20 19:11:59.0,2003-11-28 00:00:00.0,France,,"Fresco on the upper part of the wall-arch supporting the vault of the porch, depicting three angels bowing in worship <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,102,,1040-1090,||||,,Educational Use Permitted,,,Abbaye de Saint-Savin,2326,,St. Savin - Angels Worshipping,Q1774129,"Christian art and symbolism -- France -- Medieval, 500-1500",||||,Angels|Worship,Vanderbilt University,on,,,,Vienne,,Art in the Christian Tradition,11G25,,2,1040,999,Creative Commons BY-SA 4.0
33549,2D,2022-06-20 19:11:33.0,2003-11-05 00:00:00.0,France,,"Fresco on the lower north register of the nave depicting 1) God, represented by the figure of Christ with a cruciform nimbus, creating Eve and bringing her to Adam; 2) Eve being tempted by the serpent <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,102,,1040-1090,||||,ALent01,Public Domain,,Genesis 2:15-17; 3:1-7,Abbaye de Saint-Savin,2346,,St. Savin - God's Creation of Eve and Her Temptation by the Serpent,Q1774129,"Christian art and symbolism -- France -- Medieval, 500-1500",||||,Creation of Eve|Serpent|Garden of Eden,Vanderbilt University,on,,,God (Biblical figure),Vienne,,Art in the Christian Tradition,71A341|71A351|71A411,,2,1040,999,Creative Commons BY-SA 4.0
51523,3D,2022-06-19 16:16:27.0,2007-06-06 00:00:00.0,United States,Fabric,"Trinity Church, Boston, was completed in 1877. Its architect was H. H. Richardson, and numerous artists and craftspeople contributed to the interior design. In 1971, Trinity was designated a National Historic Landmark for ""possessing ""exceptional value in commemorating or illustrating the history of the United States.""   The triangle represents the trinity, and this kneeling stool needlework cover from Trinity Church, Boston, speaks to the name of the church as well as the interconnected nature of God, Christ, and the Holy Spirit. <p><p>Donated by Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1877,||||,,Educational Use Permitted,,,"Trinity Church (Boston, Mass.)",BostonTrinityChurch12,,"Trinity Church, Boston - Cross",Q901259,,||||,Cross,Vanderbilt University,on,,,,Boston,MA,Art in the Christian Tradition,,,2,1870,999,Creative Commons BY-SA 4.0
51526,3D,2022-06-19 16:15:42.0,2007-06-06 00:00:00.0,United States,Fabric,"Trinity Church, Boston, was completed in 1877. Its architect was H. H. Richardson, and numerous artists and craftspeople contributed to the interior design. In 1971, Trinity was designated a National Historic Landmark for ""possessing ""exceptional value in commemorating or illustrating the history of the United States.""   This beautifully decorated kneeling stool needlework cover from Trinity Church, Boston, contains stylized flower and vine and heart motifs. The heart motif speaks to the love of Christ for the world, as he sacrificed himself on the cross in order to save others. <p><p>Donated by Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1877,||||,BLent04|BLent05,Educational Use Permitted,,"Psalm 107:1-3, 17-22","Trinity Church (Boston, Mass.)",BostonTrinityChurch11,,"Trinity Church, Boston - Cross",Q901259,,||||,Love|Heart|Cross,Vanderbilt University,on,,,,Boston,MA,Art in the Christian Tradition,,,2,1870,6,Creative Commons BY-SA 4.0
51527,3D,2022-06-19 16:15:22.0,2007-06-06 00:00:00.0,United States,Fabric,"Trinity Church, Boston, was completed in 1877. Its architect was H. H. Richardson, and numerous artists and craftspeople contributed to the interior design. In 1971, Trinity was designated a National Historic Landmark for ""possessing ""exceptional value in commemorating or illustrating the history of the United States.""   This beautifully decorated kneeling stool needlework cover from Trinity Church, Boston, contains the X cross over the equal armed cross has been adopted as a baptismal cross. <p><p>Donated by Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1877,||||,BHoCr,Educational Use Permitted,,,"Trinity Church (Boston, Mass.)",BostonTrinityChurch17,,"Trinity Church, Boston - Cross",Q901259,,||||,Cross,Vanderbilt University,on,,,,Boston,MA,Art in the Christian Tradition,,,2,1870,999,Creative Commons BY-SA 4.0
51525,3D,2022-06-19 16:15:57.0,2007-06-06 00:00:00.0,United States,Fabric,"Trinity Church, Boston, was completed in 1877. Its architect was H. H. Richardson, and numerous artists and craftspeople contributed to the interior design. In 1971, Trinity was designated a National Historic Landmark for ""possessing ""exceptional value in commemorating or illustrating the history of the United States.""   Kneeling stool needlework cover from Trinity Church, Boston. This cover represents the Jerusalem Cross. It served as the cross for the Crusaders, with the four arms representing the spread of Christianity to the four corners of the earth. The smaller crosses are symbolic of the four gospels, the cornerstone of the story of Jesus' life. <p><p>Donated by Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1877,||||,BPalm,Educational Use Permitted,,,"Trinity Church (Boston, Mass.)",BostonTrinityChurch10,,"Trinity Church, Boston - Jerusalem Cross",Q901259,,||||,Cross,Vanderbilt University,on,,,,Boston,MA,Art in the Christian Tradition,,,2,1870,3,Creative Commons BY-SA 4.0
51529,3D,2022-06-19 16:14:47.0,2007-06-06 00:00:00.0,United States,Fabric,"Trinity Church, Boston, was completed in 1877. Its architect was H. H. Richardson, and numerous artists and craftspeople contributed to the interior design. In 1971, Trinity was designated a National Historic Landmark for ""possessing ""exceptional value in commemorating or illustrating the history of the United States.""   Kneeling stool needlework cover from Trinity Church, Boston. This cover represents the Jerusalem Cross. It served as the cross for the Crusaders, with the four arms representing the spread of Christianity to the four corners of the earth. The smaller crosses are symbolic of the four gospels, the cornerstone of the story of Jesus' life. <p><p>Donated by Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1877,||||,,Educational Use Permitted,,,"Trinity Church (Boston, Mass.)",BostonTrinityChurch13,,"Trinity Church, Boston - Jerusalem Cross",Q901259,,||||,Cross,Vanderbilt University,on,,,,Boston,MA,Art in the Christian Tradition,,,2,1870,999,Creative Commons BY-SA 4.0
46336,3D,2022-06-23 15:30:44.0,2006-07-13 00:00:00.0,Vatican City,,"Fragment from the Vatican Museum. <p><p>Donated by Robert Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,3rd-4th centuries,||||,ANatv|,Educational Use Permitted,,Matthew 2:1-12,Vatican City. Direzione generale dei musei,DSC00254,,Visitation of the Magi,Q182955,,||||,Magi,Vanderbilt University,on,,,Wise Men (Biblical figures),,,Art in the Christian Tradition,73B5,,2,,999,Creative Commons BY-SA 4.0
51558,3D,2022-06-19 16:05:58.0,2007-06-08 00:00:00.0,France,,"Stained-glass composition by J. Le Breton (glass studio of Gaudin, Paris), 1933. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,120,,1508-1519,||||,AEpDy,Educational Use Permitted,,Matthew 2:1-12,Cathédrale d'Amiens,Amiens24,,Visitation of the Magi,Q106934,Christian art and symbolism -- France -- Amiens,||||,Adoration of the Magi,Vanderbilt University,on,Stained glass,"Le Breton, Jacques ; Gaudin, Jean",,Amiens,,Art in the Christian Tradition,73B57,,2,1508,999,Creative Commons BY-SA 4.0
29324,3D,2022-06-19 18:14:56.0,2003-04-26 00:00:00.0,France,Stone,"Amiens Cathedral <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,,Educational Use Permitted,,,Cathédrale d'Amiens,1298,,"Amiens Cathedral, West facade, right portal, left side",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,,,2,1220,999,Creative Commons BY-SA 4.0
29332,3D,2022-06-19 18:20:00.0,2003-04-26 00:00:00.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,,Educational Use Permitted,,,Cathédrale d'Amiens,1306,,"Amiens Cathedral, West portal",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,,Vanderbilt University,on,Architecture,,,Amiens,,Art in the Christian Tradition,,,2,1220,999,Creative Commons BY-SA 4.0
29333,3D,2022-06-19 18:20:13.0,2003-04-26 00:00:00.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,,Educational Use Permitted,,,Cathédrale d'Amiens,1307,,"Amiens Cathedral, West portal",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,,Vanderbilt University,on,Architecture,,,Amiens,,Art in the Christian Tradition,,,2,1220,999,Creative Commons BY-SA 4.0
29334,3D,2022-06-19 18:20:30.0,2003-04-26 00:00:00.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,,Educational Use Permitted,,,Cathédrale d'Amiens,1308,,"Amiens Cathedral, West portal",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,,Vanderbilt University,on,Architecture,,,Amiens,,Art in the Christian Tradition,,,2,1220,999,Creative Commons BY-SA 4.0
