RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
53948,3D,2022-06-19 15:25:20.0,2008-03-19 20:47:02.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun76,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53949,3D,2022-06-19 15:24:58.0,2008-03-19 20:47:06.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun77,,"Anointing of Jesus, Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
53950,3D,2022-06-19 15:24:42.0,2008-03-19 20:47:10.0,France,Stone,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1130,||||,,,,,"Saint-Lazare (Cathedral : Autun, France)",Autun78,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",Q611944,,||||,,Vanderbilt University,on,Relief sculpture,,,Autun,,Art in the Christian Tradition,,,2,1130,999,Creative Commons BY-SA 4.0
54037,3D,2022-06-19 15:21:01.0,2008-08-11 18:05:02.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1792,||||,AProp16,,,Exodus 1:8-2:10,Jean and Alexander Heard Library,Macklin_Vol_1-10,,The Macklin Bible -- Finding Moses,Q122705056,,||||,,Vanderbilt University,on,Print,"Hamilton, William, 1751-1801; Bromley, William, 1769-1842",Moses (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1792,999,Creative Commons BY-SA 4.0
54038,3D,2022-06-19 15:20:48.0,2008-08-16 10:00:52.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1797,||||,,,,Revelation 20:1-3,Jean and Alexander Heard Library,Macklin_Vol_7-09,,The Macklin Bible -- The Angel Binding Satan,Q122705056,,||||,Angel|Satan,Vanderbilt University,on,Print,"Loutherbourg, Philippe-Jacques de, 1740-1812 ; Landseer, John, 1769-1852",,Nashville,TN,Art in the Christian Tradition,,,2,1797,999,Creative Commons BY-SA 4.0
54040,3D,2022-06-19 15:20:35.0,2008-08-16 10:10:26.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1800,||||,,,,Revelation 19:11-21,Jean and Alexander Heard Library,Macklin_Vol_7-08,,The Macklin Bible -- The Vision of the White Horse,Q122705056,,||||,Horses|Vision,Vanderbilt University,on,Print,"Loutherbourg, Philippe-Jacques de, 1740-1812 ; Landseer, John, 1769-1852",,Nashville,TN,Art in the Christian Tradition,,,2,1800,999,Creative Commons BY-SA 4.0
54041,3D,2022-06-19 15:20:22.0,2008-08-16 10:10:53.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1794,||||,,,,Acts 27,Jean and Alexander Heard Library,Macklin_Vol_7-06,,The Macklin Bible -- The Shipwreck of St. Paul,Q122705056,,||||,Boats,Vanderbilt University,on,Print,"Loutherbourg, Philippe-Jacques de, 1740-1812 ; Pouncy, Benjamin Thomas, d. 1799","Paul, the Apostle (Biblical figure)",Nashville,TN,Art in the Christian Tradition,,,2,1794,999,Creative Commons BY-SA 4.0
54042,3D,2022-06-19 15:20:11.0,2008-08-16 10:11:24.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1795,||||,,,,Acts 16:16-34,Jean and Alexander Heard Library,Macklin_Vol_7-05,,The Macklin Bible -- Paul expelling the Evil Spirit from the Damsel of Philippi,Q122705056,,||||,Evil spirits,Vanderbilt University,on,Print,"Opie, John, 1761-1807 ; Fittler, James, 1758-1835","Woman of Philippi (Biblical figure) |Paul, the Apostle (Biblical figure)",Nashville,TN,Art in the Christian Tradition,,,2,1795,999,Creative Commons BY-SA 4.0
54043,3D,2022-06-19 15:19:59.0,2008-08-16 10:11:47.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1798,||||,,,,Acts 10:1-8,Jean and Alexander Heard Library,Macklin_Vol_7-04,,The Macklin Bible -- The Angel Appearing to Cornelius,Q122705056,,||||,Angels,Vanderbilt University,on,Print,"Hamilton, William, 1751-1801 ; Thomson, Paton, b. ca. 1750",Cornelius (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1798,999,Creative Commons BY-SA 4.0
54044,3D,2022-06-19 15:19:45.0,2008-08-16 10:12:04.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1797,||||,CEast03,,,Acts 9:1-9,Jean and Alexander Heard Library,Macklin_Vol_7-03,,The Macklin Bible -- The Conversion of St. Paul,Q122705056,,||||,Horses|Conversion,Vanderbilt University,on,Print,"Bourgeois, Peter Francis, Sir, 1756-1811 ; Thomson, Paton, b. ca. 1750","Paul, the Apostle (Biblical figure)",Nashville,TN,Art in the Christian Tradition,,,2,1797,999,Creative Commons BY-SA 4.0
54045,3D,2022-06-19 15:19:32.0,2008-08-16 10:12:31.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1795,||||,,,,Acts 5:17-20,Jean and Alexander Heard Library,Macklin_Vol_7-02,,The Macklin Bible -- The Angel Freeing the Apostles,Q122705056,,||||,Angels,Vanderbilt University,on,Print,"Kirk, Thomas, 1765?-1797 ; Skelton, William, 1763-1848",Apostles (Biblical figures) |Angels (Biblical figures),Nashville,TN,Art in the Christian Tradition,,,2,1795,999,Creative Commons BY-SA 4.0
54046,3D,2022-06-19 15:19:20.0,2008-08-16 10:12:45.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1796,||||,,,,Acts 5:7-10,Jean and Alexander Heard Library,Macklin_Vol_7-01,,The Macklin Bible -- The Death of Sapphira,Q122705056,,||||,Death,Vanderbilt University,on,Print,"Opie, John, 1761-1807 ; Hall, John, 1739-1797",Sapphira (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1796,999,Creative Commons BY-SA 4.0
54047,3D,2022-06-19 15:18:38.0,2008-08-16 10:13:10.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. Artists first made a painting of their chosen biblical subject, and engravers then reproduced the painting as an engraving. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1797,||||,ARess,,,John 20:1-18,Jean and Alexander Heard Library,Macklin_Vol_6-31,,The Macklin Bible -- Christ and Mary Magdalene,Q122705056,,||||,,Vanderbilt University,on,Print,"Hamilton, William, 1751-1801 ; Thomson, Paton, b. ca. 1750",Jesus Christ (Biblical figure) |Mary Magdalene (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1797,999,Creative Commons BY-SA 4.0
54048,3D,2022-06-19 15:18:49.0,2008-08-16 10:13:48.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1798,||||,CLent05,,,John 12:1-8,Jean and Alexander Heard Library,Macklin_Vol_6-30,,The Macklin Bible -- The Woman Wiping Jesus’s Feet,Q122705056,,||||,Feet|Woman,Vanderbilt University,on,Print,"Hamilton, William, 1751-1801; Bromley, William, 1769-1842",,Nashville,TN,Art in the Christian Tradition,,,2,1798,12,Creative Commons BY-SA 4.0
54049,3D,2022-06-19 15:18:08.0,2008-08-16 10:14:06.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1794,||||,,,,John 8:2-11,Jean and Alexander Heard Library,Macklin_Vol_6-29,,The Macklin Bible -- The Woman Accused of Adultery,Q122705056,,||||,Adultery,Vanderbilt University,on,Print,"Artaud, W. (William), 1763-1823 ; Thomson, Paton, b. ca. 1750",Jesus Christ (Biblical figure) |Woman accused of adultery (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1794,999,Creative Commons BY-SA 4.0
54050,3D,2022-06-19 15:17:56.0,2008-08-16 10:14:33.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1792,||||,ALent03,,,John 4:5-42,Jean and Alexander Heard Library,Macklin_Vol_6-28,,The Macklin Bible -- The Woman of Samaria,Q122705056,,||||,Water,Vanderbilt University,on,Print,"Hamilton, William, 1751-1801 ; Bartolozzi, Francesco, 1727-1815",Jesus Christ (Biblical figure) |Samaritan Woman (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1792,999,Creative Commons BY-SA 4.0
54051,3D,2022-06-19 15:17:45.0,2008-08-16 10:14:46.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p> <p>The story of Nicodemus, in perhaps one of the most well-known passages from the New Testament (John 3), is one illustration in the Macklin Bible. Jesus is seated with three disciples to his left and John to his right. Nicodemus has approached Jesus and is listening to his dynamic speech with his left hand shielding his eyes in a posture of confusion. Jesus points his right hand to heaven as he explains both earthly and heavenly truths to people who lack understanding. The viewer’s attention is drawn to Christ’s face which glows with the divine light of wisdom.",en,||||,Image donated by Jim Womack and Anne Richardson,,,1800,||||,ALent02|BTrin,,,John 3:1-17,Jean and Alexander Heard Library,Macklin_Vol_6-27,,The Macklin Bible -- Nicodemus Came to Jesus by Night,Q122705056,,||||,Night,Vanderbilt University,on,Print,"Tresham, Henry, 1749?-1814 ;  Shipster, Robert",Nicodemus (Biblical figure) |Jesus Christ (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1800,1,Creative Commons BY-SA 4.0
54052,3D,2022-06-19 15:17:14.0,2008-08-16 10:14:58.0,United States,,<p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>,en,||||,Image donated by Jim Womack and Anne Richardson,,,1798,||||,AEast03,,,Luke 24:13-35,Jean and Alexander Heard Library,Macklin_Vol_6-26,,The Macklin Bible -- Christ at Emmaus,Q122705056,,||||,Emmaus: Road|Emmaus: Supper,Vanderbilt University,on,Print,"Loutherbourg, Philippe-Jacques de, 1740-1812 ; Fittler, James, 1758-1835",Jesus Christ (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1798,999,Creative Commons BY-SA 4.0
54053,3D,2022-06-19 15:17:01.0,2008-08-16 10:15:11.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1791,||||,CPass,,,Luke 22:14-23:56,Jean and Alexander Heard Library,Macklin_Vol_6-25,,The Macklin Bible -- Christ's Passion,Q122705056,,||||,Angels,Vanderbilt University,on,Print,"Cosway, Richard, 1740-1821 ; Sharp, William, 1749-1824",Jesus Christ (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1791,999,Creative Commons BY-SA 4.0
54054,3D,2022-06-19 15:16:47.0,2008-08-16 10:15:25.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1799,||||,CPass,,,Luke 22:14-23:56,Jean and Alexander Heard Library,Macklin_Vol_6-24,,The Macklin Bible -- Peter's Repentance,Q122705056,,||||,Repentance,Vanderbilt University,on,Print,"Barney, Joseph ; Delattre, Jean Marie, 1745 or 6-1840","Peter, the Apostle (Biblical figure)",Nashville,TN,Art in the Christian Tradition,,,2,1799,999,Creative Commons BY-SA 4.0
54055,3D,2022-06-19 15:16:27.0,2008-08-16 10:15:38.0,United States,,"The Macklin Bible is an enormous physical specimen of book art, comprising seven volumes two feet in height and over 130 pounds in weight. It is the apogee of the art of British copper-plate engraving, involving both painters and engravers. These renowned artists often selected scripture texts that featured women, who were the nurturers of religious education for the family in late 18th century England. <p><p> A gift to Vanderbilt University from John J. and Anne Czura.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1794,||||,BProp27,,,Luke 21:1-4,Jean and Alexander Heard Library,Macklin_Vol_6-23,,The Macklin Bible -- The Widow's Mite,Q122705056,,||||,Generosity,Vanderbilt University,on,Print,"Artaud, W. (William), 1763-1823 ; Delattre, Jean Marie, 1745 or 6-1840",Widow of the mite (Biblical figure),Nashville,TN,Art in the Christian Tradition,,,2,1794,999,Creative Commons BY-SA 4.0
