qid,label,doi,pmid
Q69685420,Giving Birth: Reclaiming Biblical Metaphor for Pastoral Practice,10.1007/BF02282632,
Q69685421,Will the Real Pro-Family Contestant Please Stand Up? Another Look at Families and Pastoral Care,10.1177/002234099504900108,
Q69685422,Assessing Spiritual Needs: A Guide for Caregivers; Spiritual Assessment in Pastoral Care: A Guide to Selected Resources,10.1177/002234099404800416,
Q69685425,"Blessed Are the Poor: Women's Poverty, Family Policy, and Practical Theology",10.1086/489078,
Q69685427,Epistemology or bust : a maternal feminist knowledge of knowing,10.1086/488865,
Q69685429,Produce or perish : generativity and new reproductive technologies,10.1093/JAAREL/LIX.1.39,
Q69685436,Dictionary of Pastoral Care and Counseling,10.1007/BF01041251,
Q69685446,The Moral Revolution: A Christian Humanist Vision,10.1017/S0360966900040883,
Q69685448,"Kenel, Sally A. Mortal Gods: Ernest Becker and Fundamental Theology",10.1086/488157,
Q69685450,Lucy Bregman's Beyond silence and denial: death and dying reconsidered: four perspectives,10.1017/S0360966900032655,
Q69685451,The sting of death,10.1177/004057368904500404,
Q69685457,Tribute to Don S. Browning (1934–2010),10.1007/S11089-010-0319-2,
Q69685459,Guess who's coming to the classroom? Postmodernity and doctoral programs in religion and personality,10.1179/JPT.2000.10.1.005,
Q71853206,A play-full life : slowing down and seeking peace,,
Q71853415,"Calvinism, Donald Woods Winnicott, Masochism, and Protestantism",,
Q7758616,The Protest Psychosis,,
Q79828351,If direct-to-consumer advertisements come to Europe: lessons from the USA,10.1016/S0140-6736(07)60321-3,17321319
Q89010806,Repeal the Dickey Amendment to Address Polarization Surrounding Firearms in the United States,10.2105/AJPH.2018.304461,29874482
Q89502989,Johannes Reuchlin and the Campaign to Destroy Jewish Books,,
Q89601331,"The Butcher's Tale: Murder and Anti-Semitism in a German Town, Helmut Walser Smith; Exclusionary Violence: Antisemitic Riots in Modern Germany History, Christhard Hoffman, Werner Bergman, and Helmut Walser Smith, eds.",10.1093/HGS/DCH075,
Q90387178,The Cultivation of Technological Intelligence,10.1177/1542305020905541,32181716
Q91649499,Black scholarly aesthetics and the religious critic : black experience as manifolds of manifestations and powers of presentations,10.5406/AMERJTHEOPHIL.33.2.0117,
Q91654769,Masculinities beyond good and evil : representations of the down low in the fictional imagination of Alphonso Morgan's Sons,10.15695/AMQST.V6I1.137,
Q91666895,Beyond ontological blackness : an essay on African American religious and cultural criticism,,
Q91672926,Pragmatic theology and the natural sciences at the intersection of human interests,,
Q91678147,Contour of an African American public theology,,
Q92204285,What's faith got to do with it? Black bodies/Christian souls,,
Q92204287,"Being human: race, culture, and religion",10.1177/004057360806400418,
Q92210099,A relational concept of race in African American religious thought,10.1525/NR.2003.7.1.28,
Q92212019,The wrestle of Christ and culture in pragmatic public theology,,
Q92214070,The narrative turn in Christian ethics : a critical appraisal,,
Q92324839,Pragmatic theology : negotiating the intersections of an American philosophy of religion and public theology,,
Q92329361,Creative exchange : a constructive theology of African American religious experience,,
Q92483904,The Black church and the curious body of the Black homosexual,10.1057/9781403980342_17,
Q92787723,Theology and modern physics by Peter E. Hodgson (Review),10.1093/JAAREL/LFM070,
Q92793586,Revives my soul again : the spirituality of Martin Luther King Jr.,10.2307/J.CTV513DS2,
Q92798124,Blessed assurance : Martin Luther King Jr. and the consolation of the soul,10.2307/J.CTV513DS2.7,
Q93299826,Three versions of human sexuality,,
Q93305884,The mimesis of salvation and dissimilitude in the scandalous gospel of Jesus,10.4324/9780203106129-21,
Q93390864,"The legacy of pragmatism in the theologies of D.C. MacIntosh, H. Richard Niebuhr, and James M. Gustafson",,
Q93395017,Mimetic reflections : the religious critic between the church and empire,,
Q93432588,Blessed Are Those Who Mourn: Depression as Political Resistance,10.1007/S11089-013-0576-Y,
Q93433071,Best Practices in Pastoral Counseling: Is Theology Necessary?,10.1179/JPT.2013.23.1.002,
Q93433138,The Social Trifecta of Human Misery and Problematical Constructions of the Self: Implication for Formation and Supervision,,
Q93455213,"The Christian imagination : theology and the origins of race, by Willie James Jennings (Review)",10.1111/J.1468-0025.2012.01750.X,
Q93521183,Preparation Pathways and Movement Participation: Insurgent Schooling and Nonviolent Direct Action in the Nashville Civil Rights Movement,10.17813/1086-671X-21-2-155,
Q93532195,"Making a way out of no way : womanist theology, by Monica A. Coleman (Review)",,
Q93536359,"Liberation theologies, postmodernity, and the Americas, edited by David Batstone et al. (Review)",,
Q93540434,"Changing conversations : religious reflection & cultural analysis, edited by Dwight N. Hopkins & Sheila Greeve Davaney (Review)",,
Q93646525,"The promptings of some beneficent force : dimensions of the ""spiritual"" in the life and language of Martin Luther King Jr.",10.2307/J.CTV513DS2.9,
Q93651542,"Responsibility, vengeance, and the death penalty",,
Q93984402,Three paths to empowerment in recent African American theology and ethics,,
Q94000072,Black ontology and theology,10.1093/OXFORDHB/9780199755653.013.0028,
Q94158441,"Fear, trembling, and transcendence in the everyday of Richard Wright : a quare reading",,
Q94159921,An American public theology in the absence of giants : creative conflict and democratic longings,10.2307/J.CTT22NM96R.20,
Q94166252,Beyond the pale : reading theology from the margins,,
Q94166862,Augustine,,
Q94168325,Beyond the pale : reading ethics from the margins,,
Q94168717,Jean-Jacques Rousseau on order,,
Q94327041,Sing of Mary : giving voice to Marian theology and devotion,,
Q94449528,"""God is the creator of all life and the energy of this world"" : German intersex Christians’ reflection on the image of God and being created in God’s image",10.1080/13558358.2018.1463643,
Q94550156,"Draw a wider circle—or, pehaps, erase : queer(ing) hymnody",,
Q94556723,Mary star of hope : Marian congregational song as an expression of devotion to the Blessed Virgin Mary in the United States from 1854 to 2010,,
Q94657550,Encyclopedia of the Bible and Its Reception,,
Q94704704,The search for public theology in the United States,,
Q94858554,Abominations of a million men,,
Q94970230,Political participation and the social self : a critical study in contemporary Christian ethics,,
Q94970890,Social selves and political reforms : five visions in contemporary Christian ethics,,
Q94972047,All you that labor : religion and ethics in the living wage movement,,
Q94972721,"A new discipline? : Beverly Harrison and ""malestream"" Christian ethics",,
Q94973731,"""Oh Mary, don't you weep"" : progressive religion in the living wage movement",10.1558/POTH.V8I3.269,
Q95000047,"Remembering the Poor: Interfaith Collaboration, Neoliberalism, and an Anti-Imperial Gospel",10.1353/SCE.2017.0005,
Q95000146,Elaborating faith : labor and interfaith resistance to economic inequality,10.1111/JORE.12176,
Q95149907,The pragmatic secularization of theology,,
Q95152039,Deadly silence : reflections on homosexuality and human rights,,
Q95154103,Ontological blackness in theology,,
Q95645430,Is Cornel West also among the theologians? : the shadow of the divine in the religious thought of Cornel West,,
Q95689061,A dream unfinished : theological reflections on America from the margins,,
Q95689098,Critical reflection on the problems of history and narrative in a recent African-American research program,,
Q95689328,"""We see through a glass darkly"" : black narrative theology and the opacity of African American religious thought",,
Q95691032,"Nitty-gritty hermeneutics : Anthony B. Pinn, Why Lord? : suffering and evil in black theology (Review)",,
Q95691969,African American church traditions,,
Q95693369,Secularization and the worldliness of theology,,
Q95740428,Foreword to The rise and demise of black theology,,
Q95742260,Theorizing African American religion,,
Q95746204,Is America possible? The land that never has been : democratic hope and creative exchange,,
Q95750158,The Wiley Blackwell reader in practical theology,,
Q96154435,"Sacred scripture, sacred war : the Bible and the American Revolution",10.1093/ACPROF:OSO/9780199843497.001.0001,
Q96156605,"The challenges of Roger Williams : religious liberty, violent persecution, and the Bible",,
Q96159853,Roger Williams's radical biblicism : scripture versus Christendom in Puritan New England,,
Q96186037,Jonathan Edwards for armchair theologians,,
Q96186489,Jonathan Edwards for armchair theologians (Japanese),,
Q96187147,"Jonathan Edwards, war, and the Bible",10.1093/OSO/9780190249496.003.0012,
Q96196809,We can if we will : regeneration and benevolence,10.1093/ACPROF:OSO/9780199756292.003.0005,
Q96197738,Powers and Principalities: Initial Reflections toward a Post-Capitalist Pastoral Theology,10.1179/1064986715Z.00000000010,
Q96198189,Class Power and Human Suffering,,
Q96198511,Caring for Souls in a Neoliberal Age,,
Q96200965,Persecution and polemics : Baptists and the shaping of the Roger Williams tradition in the nineteenth century,,
Q96243960,Baptists : tradition and heritage,10.4135/9781608712427.N47,
Q96244462,"Vanderbilt Divinity School : education, contest, and change",,
Q96245957,Charting a new vision : the School of Religion,,
Q96315706,"Erasmus, the Anabaptists, and the Great Commission (Review)",,
Q96316243,Becoming America : the revolution before 1776 (Review),,
Q96338864,The 'new world' of North America and Canada and the globalization of critical Biblical scholarship,,
Q96357700,Job 1-21: interpretation and commentary,,
Q96359308,"Amazing grace in John Newton : slave-ship captain, hymnwriter, and abolitionist, by William E. Phipps (Review)",10.1017/S0009640700096621,
Q96405145,A cumulative index to the grammar and syntax of biblical Hebrew,,
Q96463006,A grammar for Biblical Hebrew,,
Q96464070,A grammar for Biblical Hebrew : handbook : answer keys and study guide,,
Q96464173,Daniel,,
Q96464231,Ecclesiastes: a new translation with introduction and commentary,10.5040/9780300261295,
Q96630756,On Rebaptism: Social Organization in the Third Century Church,10.1353/EARL.0.0103,
Q96655916,Cambridge Dictionary of Christianity,10.1017/CBO9780511780165,
Q97016068,The historical Jesus in context,,
Q97134538,The Dynamic Congregation: A Manual for Energizing Your Church,,
Q97134539,Operation Inasmuch: Mobilizing Believers beyond the Walls of the Church (Book review),,
Q97399600,Strange Writing: Anomaly Accounts in Early Medieval China,,
Q97400254,To Live as Long as Heaven and Earth: a Translation and Study of Ge Hong's Traditions of Divine Transcendent,,
Q97400314,Making Transcendents: Ascetics and Social Memory in Early Medieval China,,
Q97451293,A Garden of Marvels: Tales of Wonder from Early Medieval China,,
Q97451295,Signs from the Unseen Realm: Buddhist Miracle Tales from Early Medieval China,,
Q97451354,Early Medieval China : A Sourcebook,,
Q97451415,Relations with the Unseen World,,
Q97451416,Tales of Strange Events,,
Q97452318,"Memory in Medieval China: Text, Ritual, and Community",,
Q97452332,Chinese History and Writing about 'Religion(s)': Reflections at a Crossroad,10.1163/9789004225350_020,
Q97466002,"""Faith’s Unfinished Business: Can the Easter Season’s Mysticism Empower Ethical Praxis?""",,
Q97573359,On the Very Idea of Religions (in the Modern West and in Early Medieval China),10.1086/378757,
Q97585100,Two Religious Thinkers of the Early Eastern Jin: Gan Bao and Ge Hong in Multiple Contexts,,
Q97585127,Religious Repertoires and Contestation: A Case Study based on Buddhist Miracle Tales,10.1086/667205,
Q97585158,The Meanings of Cuisines of Transcendence in Late Classical and Early Medieval China,,
Q97621676,The Sword Scripture: Recovering and Interpreting a Lost 4th-century Daoist Method for Cheating Death,,
Q97621677,"Miracle Tales as Scripture Reception: A Case Study involving the Lotus Sutra in China, 370-750 CE",10.1080/15299104.2018.1493826,
Q97621678,'Religious' as a Category: A Comparative Case Study,10.1163/15685276-12341503,
Q97621679,"Secrecy and Display in the Quest for Transcendence in China, ca. 220 BCE-350 CE",10.1086/507857,
Q97622961,Notes on the Devotional Uses and Symbolic Functions of Sutra Texts as Depicted in Early Chinese Buddhist Miracle Tales and Hagiographies,,
Q97622964,Return-from-Death Narratives in Early Medieval China,,
Q97622969,Ghosts Matter: The Culture of Ghosts in Six Dynasties Zhiguai,,
Q97622971,"Demons, Gods and Pilgrims: The Demonology of the Hsi-yu chi",,
Q97622975,Buddhist Revelation and Taoist Translation in Early Medieval China,,
Q97622978,The Real Presence,,
Q97622982,'Survival' as an Interpretive Strategy: A Sino-Western Comparative Case Study,,
Q97622986,Cosmogony and Self-Cultivation: Demonic and the Ethical in 2 Chinese Novels,,
Q97654641,English Akkadian analytical index to the Chicago Assyrian dictionary,,
Q98115435,Popular Religion,10.1017/9781139107334.028,
Q98130849,On the Very Idea of Religions (in the Modern West and in Early Medieval China),,
Q98137273,Narrative in the Self-Presentation of Transcendence-Seekers,,
Q98137274,Living Off the Books: Fifty Ways to Dodge Ming in Early Medieval China,,
Q98137275,The Earliest Tales of the Bodhisattva Guanshiyin,,
Q98137277,"To Hell and Back: Death, Near-Death and Other Worldly Journeys in Early Medieval China",,
Q98137278,Taoist Bioethics in the Final Age: Therapy and Salvation in the Book of Divine Incantations for Penetrating the Abyss,,
